image_name,Type_1,Type_2,Type_3
145.jpg,0.23703260719776154,0.3906451165676117,0.3723222315311432
146.jpg,0.26842227578163147,0.5638560652732849,0.167721688747406
147.jpg,0.13958574831485748,0.581614077091217,0.27880021929740906
148.jpg,0.3532439172267914,0.4648534953594208,0.18190252780914307
149.jpg,0.2809858024120331,0.3659346103668213,0.3530796468257904
150.jpg,0.5280633568763733,0.3250792324542999,0.14685742557048798
151.jpg,0.2034698724746704,0.3882577419281006,0.408272385597229
152.jpg,0.18201887607574463,0.5830110311508179,0.2349700927734375
153.jpg,0.1208878755569458,0.32743608951568604,0.5516760945320129
154.jpg,0.5849667191505432,0.2852206826210022,0.129812553524971
155.jpg,0.27826938033103943,0.43877458572387695,0.28295600414276123
156.jpg,0.1626860499382019,0.594439685344696,0.24287427961826324
157.jpg,0.2926255762577057,0.49959316849708557,0.20778119564056396
158.jpg,0.18073122203350067,0.32756224274635315,0.49170657992362976
159.jpg,0.3190409541130066,0.4503209888935089,0.2306380420923233
160.jpg,0.3117375075817108,0.5063835978507996,0.18187887966632843
161.jpg,0.15896673500537872,0.4506131708621979,0.3904200494289398
162.jpg,0.18583059310913086,0.5524275302886963,0.26174187660217285
163.jpg,0.24996988475322723,0.43264541029930115,0.3173847496509552
164.jpg,0.1889905482530594,0.40983352065086365,0.40117594599723816
165.jpg,0.5641795992851257,0.31333592534065247,0.12248452752828598
166.jpg,0.333685964345932,0.3667232096195221,0.2995908260345459
167.jpg,0.1165345087647438,0.31984758377075195,0.5636179447174072
168.jpg,0.2518641948699951,0.48062148690223694,0.26751431822776794
169.jpg,0.36004385352134705,0.46239590644836426,0.1775602549314499
170.jpg,0.20294608175754547,0.5392565131187439,0.25779739022254944
171.jpg,0.183571919798851,0.28138506412506104,0.5350430011749268
172.jpg,0.21019817888736725,0.4501005709171295,0.33970126509666443
173.jpg,0.20204918086528778,0.3959386348724365,0.4020121395587921
174.jpg,0.3251064717769623,0.3593873083591461,0.3155061900615692
175.jpg,0.19181060791015625,0.3604065179824829,0.44778287410736084
176.jpg,0.16148729622364044,0.5020534992218018,0.3364591896533966
177.jpg,0.2207137942314148,0.6224446892738342,0.1568414717912674
178.jpg,0.22741568088531494,0.3790501058101654,0.39353418350219727
179.jpg,0.24775560200214386,0.6019571423530579,0.1502871811389923
180.jpg,0.22624869644641876,0.4498995244503021,0.3238518238067627
181.jpg,0.28463950753211975,0.31943684816360474,0.3959236145019531
182.jpg,0.16178643703460693,0.4669613540172577,0.371252179145813
183.jpg,0.22552776336669922,0.5357925891876221,0.2386796474456787
184.jpg,0.1693471223115921,0.38463687896728516,0.44601598381996155
185.jpg,0.3295305371284485,0.426577091217041,0.2438923865556717
186.jpg,0.29062530398368835,0.4644228219985962,0.24495191872119904
187.jpg,0.21296560764312744,0.3748025894165039,0.41223183274269104
188.jpg,0.27859926223754883,0.44432446360588074,0.27707624435424805
189.jpg,0.20781166851520538,0.3892342150211334,0.4029541313648224
190.jpg,0.16816802322864532,0.6332821846008301,0.1985497921705246
191.jpg,0.14039455354213715,0.22406120598316193,0.6355442404747009
192.jpg,0.22144217789173126,0.36220821738243103,0.4163496494293213
193.jpg,0.49427032470703125,0.3482888638973236,0.15744078159332275
194.jpg,0.16951052844524384,0.3430994749069214,0.48739001154899597
195.jpg,0.2052038162946701,0.5802454352378845,0.2145506888628006
196.jpg,0.48297902941703796,0.3902890384197235,0.1267319768667221
197.jpg,0.42390748858451843,0.39594724774360657,0.180145263671875
198.jpg,0.1608397364616394,0.3987913429737091,0.4403689205646515
199.jpg,0.1634632647037506,0.5004145503044128,0.33612215518951416
200.jpg,0.22687268257141113,0.5072606205940247,0.2658667266368866
201.jpg,0.25340548157691956,0.4798605442047119,0.26673397421836853
202.jpg,0.31497111916542053,0.30771028995513916,0.3773185908794403
203.jpg,0.27805066108703613,0.3774212896823883,0.3445279896259308
204.jpg,0.19011610746383667,0.31216028332710266,0.4977235794067383
205.jpg,0.16113044321537018,0.2636801302433014,0.5751894116401672
206.jpg,0.2973829209804535,0.5580542683601379,0.14456284046173096
207.jpg,0.2735603451728821,0.379997581243515,0.3464420735836029
208.jpg,0.13908489048480988,0.5041096806526184,0.3568054139614105
209.jpg,0.13079626858234406,0.19355730712413788,0.6756463646888733
210.jpg,0.28423967957496643,0.36918947100639343,0.3465708792209625
211.jpg,0.4251391589641571,0.39316561818122864,0.18169523775577545
212.jpg,0.32007765769958496,0.4699127674102783,0.2100096195936203
213.jpg,0.19323734939098358,0.3414705991744995,0.4652920663356781
214.jpg,0.3462948501110077,0.4222511947154999,0.231453999876976
215.jpg,0.4497887194156647,0.4373900592327118,0.11282122135162354
216.jpg,0.4455316960811615,0.4166925251483917,0.13777576386928558
217.jpg,0.49332407116889954,0.37302282452583313,0.13365305960178375
218.jpg,0.22063474357128143,0.5393406748771667,0.2400246113538742
219.jpg,0.26504024863243103,0.4179891347885132,0.3169705867767334
220.jpg,0.19858281314373016,0.594914972782135,0.20650224387645721
221.jpg,0.1810653656721115,0.3616432249546051,0.45729145407676697
222.jpg,0.18369437754154205,0.4503347873687744,0.36597076058387756
223.jpg,0.15762752294540405,0.29073306918144226,0.5516393184661865
224.jpg,0.17844457924365997,0.420564204454422,0.40099120140075684
225.jpg,0.22510266304016113,0.5028114914894104,0.2720858156681061
226.jpg,0.23544840514659882,0.4267643690109253,0.3377872407436371
227.jpg,0.2337612360715866,0.45950841903686523,0.30673035979270935
228.jpg,0.19340761005878448,0.6417152881622314,0.1648770421743393
229.jpg,0.33458349108695984,0.4291848838329315,0.23623163998126984
230.jpg,0.2837715744972229,0.45735159516334534,0.25887683033943176
231.jpg,0.6277711987495422,0.26949310302734375,0.10273567587137222
232.jpg,0.40799733996391296,0.3448900878429413,0.24711257219314575
233.jpg,0.5279287099838257,0.33984073996543884,0.13223055005073547
234.jpg,0.17308099567890167,0.2725769281387329,0.5543420314788818
235.jpg,0.27892768383026123,0.5357328057289124,0.18533949553966522
236.jpg,0.20004160702228546,0.46118399500846863,0.33877435326576233
237.jpg,0.16628070175647736,0.39442431926727295,0.4392949342727661
238.jpg,0.11491367965936661,0.2896833121776581,0.5954030156135559
239.jpg,0.17522048950195312,0.7021117210388184,0.12266775220632553
240.jpg,0.18190789222717285,0.2990798354148865,0.5190122723579407
241.jpg,0.3186982274055481,0.41491416096687317,0.26638761162757874
242.jpg,0.24551589787006378,0.4788576662540436,0.27562642097473145
243.jpg,0.5122321248054504,0.35910603404045105,0.12866182625293732
244.jpg,0.24249644577503204,0.429728239774704,0.32777532935142517
245.jpg,0.4268623888492584,0.42763790488243103,0.14549973607063293
246.jpg,0.1657889485359192,0.6927812099456787,0.1414298266172409
247.jpg,0.22883737087249756,0.3001982867717743,0.47096431255340576
248.jpg,0.23607997596263885,0.44236573576927185,0.3215543031692505
249.jpg,0.28753867745399475,0.43876898288726807,0.2736923396587372
250.jpg,0.1892438381910324,0.5178233981132507,0.29293274879455566
251.jpg,0.1787451058626175,0.6316413283348083,0.18961356580257416
252.jpg,0.20811110734939575,0.4315411150455475,0.3603477478027344
253.jpg,0.22052741050720215,0.3748854696750641,0.404587060213089
254.jpg,0.10730618238449097,0.1871434897184372,0.7055503726005554
255.jpg,0.1849534511566162,0.4482635259628296,0.3667830526828766
256.jpg,0.163991317152977,0.3113783001899719,0.5246304273605347
257.jpg,0.3337668478488922,0.4897822141647339,0.17645089328289032
258.jpg,0.19333404302597046,0.5220798850059509,0.2845860421657562
259.jpg,0.2164890021085739,0.3857579231262207,0.3977530896663666
260.jpg,0.2829313278198242,0.5293177962303162,0.1877509206533432
261.jpg,0.3732773959636688,0.4395272731781006,0.1871953159570694
262.jpg,0.3028935492038727,0.5160762667655945,0.18103022873401642
263.jpg,0.22665780782699585,0.6471526026725769,0.12618957459926605
264.jpg,0.17160366475582123,0.19466601312160492,0.633730411529541
265.jpg,0.16929501295089722,0.2963506281375885,0.5343543291091919
266.jpg,0.13043880462646484,0.1999182552099228,0.6696429252624512
267.jpg,0.4517994821071625,0.4298660457134247,0.11833450943231583
268.jpg,0.35386529564857483,0.49234631657600403,0.15378834307193756
269.jpg,0.43879058957099915,0.42336583137512207,0.1378435492515564
270.jpg,0.12239982932806015,0.2800627052783966,0.5975375175476074
271.jpg,0.2657484710216522,0.46316829323768616,0.2710832357406616
272.jpg,0.197063609957695,0.5138805508613586,0.28905585408210754
273.jpg,0.17514394223690033,0.46948933601379395,0.3553667962551117
274.jpg,0.33405959606170654,0.46920016407966614,0.19674022495746613
275.jpg,0.23397034406661987,0.3325500190258026,0.43347957730293274
276.jpg,0.17909269034862518,0.36833545565605164,0.452571839094162
277.jpg,0.28135359287261963,0.558384358882904,0.1602620631456375
278.jpg,0.1688740998506546,0.4317883253097534,0.3993375599384308
279.jpg,0.17620855569839478,0.37796738743782043,0.4458240568637848
280.jpg,0.19135849177837372,0.5381121039390564,0.27052947878837585
281.jpg,0.1607315093278885,0.507378876209259,0.33188962936401367
282.jpg,0.2185424119234085,0.5869519710540771,0.19450561702251434
283.jpg,0.16645723581314087,0.333388090133667,0.5001546740531921
284.jpg,0.15264660120010376,0.2392924278974533,0.6080610156059265
285.jpg,0.5066744685173035,0.3360685408115387,0.15725703537464142
286.jpg,0.17959971725940704,0.6265724301338196,0.19382785260677338
287.jpg,0.1716880053281784,0.3625560998916626,0.4657559394836426
288.jpg,0.16440699994564056,0.4537454843521118,0.3818475306034088
289.jpg,0.5362450480461121,0.29665443301200867,0.16710050404071808
290.jpg,0.18695580959320068,0.5189411044120789,0.29410305619239807
291.jpg,0.36813148856163025,0.442160040140152,0.189708411693573
292.jpg,0.3135038912296295,0.42610493302345276,0.2603912055492401
293.jpg,0.46488508582115173,0.3530905246734619,0.18202447891235352
294.jpg,0.3683132231235504,0.46440228819847107,0.16728444397449493
295.jpg,0.23601119220256805,0.592660129070282,0.17132864892482758
296.jpg,0.2996685802936554,0.48036107420921326,0.21997034549713135
297.jpg,0.26398584246635437,0.5887721180915833,0.14724200963974
298.jpg,0.1963653564453125,0.29473307728767395,0.5089015364646912
299.jpg,0.28693312406539917,0.5064629316329956,0.20660395920276642
300.jpg,0.29125019907951355,0.546873152256012,0.16187666356563568
301.jpg,0.1693388819694519,0.45068278908729553,0.3799782991409302
302.jpg,0.16983477771282196,0.4386243522167206,0.39154088497161865
303.jpg,0.3911797106266022,0.4618965685367584,0.14692361652851105
304.jpg,0.3549629747867584,0.477434903383255,0.167602077126503
305.jpg,0.21456776559352875,0.5433939695358276,0.24203824996948242
306.jpg,0.2886326313018799,0.43461883068084717,0.27674856781959534
307.jpg,0.13207758963108063,0.3642774522304535,0.5036450028419495
308.jpg,0.5118016004562378,0.3877440392971039,0.10045435279607773
309.jpg,0.17078356444835663,0.32921597361564636,0.5000004768371582
310.jpg,0.15865814685821533,0.5330130457878113,0.3083287477493286
311.jpg,0.12058815360069275,0.18926894664764404,0.6901429295539856
312.jpg,0.3029681146144867,0.5319221615791321,0.16510972380638123
313.jpg,0.15676619112491608,0.40789785981178284,0.4353358745574951
314.jpg,0.2943997383117676,0.48941102623939514,0.2161892205476761
315.jpg,0.3168330490589142,0.46860167384147644,0.21456526219844818
316.jpg,0.4717797338962555,0.3367708921432495,0.19144940376281738
317.jpg,0.32050782442092896,0.3667006492614746,0.3127915561199188
318.jpg,0.27889081835746765,0.5242701172828674,0.1968391388654709
319.jpg,0.1941675990819931,0.5463269352912903,0.2595055103302002
320.jpg,0.21629679203033447,0.60442715883255,0.17927604913711548
321.jpg,0.24842949211597443,0.38991740345954895,0.36165308952331543
322.jpg,0.18815328180789948,0.4587384760379791,0.3531081974506378
323.jpg,0.19028930366039276,0.43438100814819336,0.37532973289489746
324.jpg,0.27971652150154114,0.46641626954078674,0.25386717915534973
325.jpg,0.16882407665252686,0.22585804760456085,0.6053178906440735
326.jpg,0.12324146181344986,0.23582637310028076,0.6409321427345276
327.jpg,0.21153485774993896,0.46419039368629456,0.3242747485637665
328.jpg,0.19991661608219147,0.33181023597717285,0.4682731628417969
329.jpg,0.24867726862430573,0.533856213092804,0.21746648848056793
330.jpg,0.20520730316638947,0.547417163848877,0.24737553298473358
331.jpg,0.5313603281974792,0.32999387383461,0.13864575326442719
332.jpg,0.3124033212661743,0.41949358582496643,0.26810312271118164
333.jpg,0.14421933889389038,0.29429492354393005,0.5614857077598572
334.jpg,0.14563342928886414,0.32521387934684753,0.5291527509689331
335.jpg,0.17507463693618774,0.2739146053791046,0.55101078748703
336.jpg,0.5336057543754578,0.3679255545139313,0.09846874326467514
337.jpg,0.2029895782470703,0.5117312073707581,0.28527915477752686
338.jpg,0.3638235628604889,0.44198477268218994,0.19419169425964355
339.jpg,0.18996977806091309,0.38327670097351074,0.42675352096557617
340.jpg,0.26447200775146484,0.5089349746704102,0.22659297287464142
341.jpg,0.23172451555728912,0.4887816607952118,0.2794938385486603
342.jpg,0.17894573509693146,0.4373626708984375,0.3836916387081146
343.jpg,0.1655959039926529,0.3100528419017792,0.524351179599762
344.jpg,0.6107496023178101,0.2501673698425293,0.13908304274082184
345.jpg,0.27576661109924316,0.5530298352241516,0.17120356857776642
346.jpg,0.2584761083126068,0.4481242597103119,0.2933996021747589
347.jpg,0.23665566742420197,0.5815255641937256,0.18181879818439484
348.jpg,0.17351825535297394,0.4559004604816437,0.3705812692642212
349.jpg,0.12299120426177979,0.45281198620796204,0.4241968095302582
350.jpg,0.15280327200889587,0.5195206999778748,0.32767608761787415
351.jpg,0.19162695109844208,0.5701835751533508,0.2381894588470459
352.jpg,0.20821869373321533,0.5518014430999756,0.23997986316680908
353.jpg,0.1048811674118042,0.25136494636535645,0.6437538862228394
354.jpg,0.2839166224002838,0.5730546116828918,0.1430288404226303
355.jpg,0.5457378029823303,0.32450875639915466,0.12975342571735382
356.jpg,0.6103950142860413,0.26558759808540344,0.12401733547449112
357.jpg,0.2557925879955292,0.4840947389602661,0.2601126432418823
358.jpg,0.18835560977458954,0.5910487174987793,0.22059567272663116
359.jpg,0.24400003254413605,0.3135015666484833,0.44249841570854187
360.jpg,0.22730116546154022,0.6024669408798218,0.1702318638563156
361.jpg,0.37922465801239014,0.3824899196624756,0.23828543722629547
362.jpg,0.13887497782707214,0.6747725009918213,0.18635256588459015
363.jpg,0.21609468758106232,0.4197513163089752,0.36415401101112366
364.jpg,0.1455632895231247,0.5194032788276672,0.3350334167480469
365.jpg,0.1760406494140625,0.5547134280204773,0.26924586296081543
366.jpg,0.1573447436094284,0.23391342163085938,0.608741819858551
367.jpg,0.39273586869239807,0.4516364336013794,0.15562768280506134
368.jpg,0.2740100920200348,0.3411555290222168,0.3848344087600708
369.jpg,0.17736661434173584,0.5739787220954895,0.24865467846393585
370.jpg,0.22241516411304474,0.44174179434776306,0.3358430564403534
371.jpg,0.5154263973236084,0.3434055745601654,0.14116796851158142
372.jpg,0.21800316870212555,0.2714729309082031,0.5105239152908325
373.jpg,0.39616867899894714,0.4080980718135834,0.19573324918746948
374.jpg,0.22016960382461548,0.45496949553489685,0.32486093044281006
375.jpg,0.4742570221424103,0.3339843451976776,0.1917586326599121
376.jpg,0.21881215274333954,0.3181711435317993,0.4630167484283447
377.jpg,0.2404550313949585,0.5336927771568298,0.22585219144821167
378.jpg,0.18568487465381622,0.3689192235469818,0.44539591670036316
379.jpg,0.1542658656835556,0.31536105275154114,0.5303730964660645
380.jpg,0.1515890508890152,0.4153980314731598,0.43301287293434143
381.jpg,0.24306102097034454,0.4094007909297943,0.3475382328033447
382.jpg,0.5777466893196106,0.3234221637248993,0.09883112460374832
383.jpg,0.34217914938926697,0.4589117765426636,0.19890905916690826
384.jpg,0.12383168935775757,0.4428340196609497,0.43333426117897034
385.jpg,0.17048776149749756,0.4726003408432007,0.35691189765930176
386.jpg,0.13989168405532837,0.23514576256275177,0.6249625086784363
387.jpg,0.1571980118751526,0.4300883114337921,0.4127136468887329
388.jpg,0.16125598549842834,0.4855414927005768,0.3532024919986725
389.jpg,0.3240727484226227,0.48678743839263916,0.18913982808589935
390.jpg,0.25708699226379395,0.49390125274658203,0.24901175498962402
391.jpg,0.16130143404006958,0.4124511182308197,0.4262475073337555
392.jpg,0.24864637851715088,0.5435352325439453,0.2078184336423874
393.jpg,0.2508018910884857,0.484620064496994,0.26457807421684265
394.jpg,0.22273246943950653,0.5538459420204163,0.2234216183423996
395.jpg,0.2647322416305542,0.4090921878814697,0.3261755704879761
396.jpg,0.2687651813030243,0.4871678650379181,0.24406690895557404
397.jpg,0.37493476271629333,0.44424453377723694,0.18082070350646973
398.jpg,0.14839708805084229,0.537773609161377,0.31382930278778076
399.jpg,0.2031303197145462,0.5495360493659973,0.2473336011171341
400.jpg,0.19219772517681122,0.361006498336792,0.446795791387558
401.jpg,0.251389741897583,0.47304579615592957,0.2755644619464874
402.jpg,0.4931252896785736,0.3603416979312897,0.1465330272912979
403.jpg,0.343599796295166,0.4706133306026459,0.18578685820102692
404.jpg,0.39641273021698,0.473670095205307,0.1299171894788742
405.jpg,0.4918414354324341,0.3817380666732788,0.12642048299312592
406.jpg,0.39473703503608704,0.4606352746486664,0.1446276754140854
407.jpg,0.28903278708457947,0.5155180096626282,0.19544918835163116
408.jpg,0.17614591121673584,0.45732712745666504,0.36652693152427673
409.jpg,0.14411258697509766,0.25201570987701416,0.6038716435432434
410.jpg,0.2462630718946457,0.3827779293060303,0.37095901370048523
411.jpg,0.23882333934307098,0.5251968502998352,0.23597973585128784
412.jpg,0.25528383255004883,0.48353585600852966,0.2611802816390991
413.jpg,0.18205662071704865,0.5028161406517029,0.3151272237300873
414.jpg,0.1524544209241867,0.1957254856824875,0.6518201231956482
415.jpg,0.43340301513671875,0.39422789216041565,0.172369122505188
416.jpg,0.4908289611339569,0.37155023217201233,0.13762080669403076
417.jpg,0.2870342433452606,0.5461469292640686,0.1668187975883484
418.jpg,0.1371086835861206,0.2886675298213959,0.5742237567901611
419.jpg,0.33643031120300293,0.46198198199272156,0.20158769190311432
420.jpg,0.15542694926261902,0.3131779134273529,0.5313951373100281
421.jpg,0.17737220227718353,0.43782833218574524,0.38479945063591003
422.jpg,0.15379710495471954,0.28855520486831665,0.557647705078125
423.jpg,0.19032716751098633,0.3303893804550171,0.4792834520339966
424.jpg,0.25954365730285645,0.30685779452323914,0.4335985481739044
